rating,text,name
4,"Delicious soufflés are served here at La Cuisine de Philippe! If you want to the real deal, this is where to go. Anyone who is anyone knows to order this...",La Cuisine de Philippe
4,La Cuisine de Philippe was our first dinner in Paris and it was a good starter to all the great French food we would eventually eat during our trip. Like...,La Cuisine de Philippe
5,"A great value, nice ambiance and gluten-free food in Paris? Can't beat it. The crepe selection here is huge and diverse, and they have the crepes with the...",Caramel Sarrasin
4,Crepes are a staple to try when in France and this place is definitely the place to get them. Came here for a late night snack and just planned on getting a...,Caramel Sarrasin
3,It was okay. We did not like the whole wheat crepes. The Nutella crepe was okay but not special. Servers were friendly.,Caramel Sarrasin
5,"This little spot stole my heart, and was probably one of my favorite meals in Paris. Their pan seared scallop entree was so delicious, and the caviar on top...",La Maison de l'Aubrac
4,"We came here for a midnight meal as it was close to our hotel on champs-elysees.
We were pleasantly surprised by the quality for the price of the steaks. We...",La Maison de l'Aubrac
3,"Looks great
The meat  looks amazing, but I had much better
The aligot (mashed potatoes with cheese) wasn't great
And the bone marrow was good, but too much...",La Maison de l'Aubrac
5,"Listen to the Yelpers and get the hot goat cheese with honey salad if you like a sweet twist :) 

Very friendly, prompt service. Merci!",Les Caves de Bourgogne
4,"Really good neighborhood spot in Latin Quarter

1. Everything we ordered was delicious. We had chèvre chaud salad with Miel, oeuf mayonnaise- all generous...",Les Caves de Bourgogne
4,Love this place! Fantastically simple french food. Recommended by a friend and since recommended to many of my own friends. I have been a few times now and...,Les Caves de Bourgogne
5,"I'm so glad we came here. We picked this place because of its proximity to the the Eiffel Tower, (we wanted to catch the light show after dinner). As soon...",Pasco
4,"Easily made a reservation through TripAdvisor and had one of the best meals of our trip here! 

My friend and I both did the 2-course pre-fixe, where you...",Pasco
5,"A great restaurant in a fine neighborhood. Invalides' museum is just on the other side of the road, Rodin museum is nearby. A few hundred meters and you can...",Pasco
5,"Always excellent food and service.  I have been here 4 times over two years and they are consistent with the quality of food, service, and prices.  It is...",Mondol Kiri
3,"Had high expectations for this place but the quality of the food fell flat.

Walked in and was seated immediately with options for inside and outside...",Mondol Kiri
4,Very chill spot!  The menu is pretty extensive and the food is a mixture of Vietnamese and Cambodian in the 13e arrondissement.  We came in there on a...,Mondol Kiri
4,We enjoyed the loveliest dinner at Les Fables de la Fontaine recently. Arriving to a very full and bustling restaurant and staying until we were just about...,Les Fables de la Fontaine
3,"11.13.19

Fancy lunch time after visiting Eiffel Tower.

My friend made reservations as she heard the food is very great and it's Michelin star. 

The...",Les Fables de la Fontaine
4,"For a 1 Michelin star restaurant, their 3 course 28 euro menu is an absolute steal! It won't blow your mind, but it's a fantastic value for the calibre of...",Les Fables de la Fontaine
5,"What does 24€ get you, especially if you show up before the lunch rush on a cold and rainy day?

1.  2 hot sandwiches made with some amazing Italian meats,...",Mmmozza
5,"There's a place in each city you will nourish the idea  to go back, and even though this place is an Italian in Paris, it may very week turn to be the one...",Mmmozza
5,"Two words: delicious and fresh. This is a small storefront, and the women work very hard inside. I had a simple prosciutto, mozzarella, and arugula sandwich...",Mmmozza
5,"After this summer, I am a 'Chacun ses Gouts' convert. Let's just say I earned myself a free Fro-yo ;) 

It is a DIY place. The price is based on the weight....",Chacun ses Goûts
4,I liked the freshness of this frozen yogurt and the fact that it is not sweet!! They do offer a cucumber flavour too! Hope they add more toppings,Chacun ses Goûts
5,I adore this place. I love the 'build-your-own' system because I hate seeing people prepare my food. This way I can have as much or as little as I want...,Chacun ses Goûts
5,"I suspect the Neapolitan pizza rage has now circled the globe with their familiar 318 centigrade ovens and one minute cook time pizzas.  

Mokus does not...",Mokus l'Ecureuil
5,Great atmosphere and food. We enjoyed cocktails and pizza for dinner. The drinks were superb and so was the pizza. We walked miles today exploring Paris and...,Mokus l'Ecureuil
5,"First time in Paris and found a really nice restaurant with amazing food!  Loved the pizza and pasta, so fresh and light",Mokus l'Ecureuil
5,"This place is the TRUUUUUTH.
Come through Les Grillades de Buenos Aires.

You HAVE to get reservations. The place is small and it's PACKED. All because the...",Les Grillades de Buenos Aires
5,"This is by far my favorite restaurant in Paris. I have been here twice and both times I have had the most amazing service and food. To begin, you are served...",Les Grillades de Buenos Aires
3,We were very excited to hear of this restaurant which features grilled over a flame meats. We quickly made reservations and headed out that evening. The...,Les Grillades de Buenos Aires
5,"First off, this is a $$$ place not $$ place. Our bill for 4 of us was almost 600 euro. Not that I minded paying, but wanted to let you know as I was...",Le Pergolèse
5,"A rare pearl, French cuisine as its best.
Cozy décor and ambiance are not stuffy, and feel like a sophisticated private home dining room. The chef owner was...",Le Pergolèse
5,"Ordered Tasting/set dinner, come with everything, super nice, staff and chef were great. I'm the only American here, it must be good :)",Le Pergolèse
5,"Happened upon this place after a long day of sightseeing in December. Luckily, we were there right as they opened, and we were able to get in without a...",Sourire
4,Great local spot! Their  French and sweet potato fries are amazing as well as the croquettes. Limited outdoor seating. The wait staff let us move once a...,Sourire
5,"We hunted, we yelped, we talked to friends - and yet our favorite meal might have been at the place we found (Sourire) when the lebanese place next door was...",Sourire
5,"Simply superb.
Hope you can try this on the terrace in the summer, the best way to savour Greek food.
This will set you back a lot, but at least you will...",Mavrommatis
